GRAND_ID: 6787
DAM_NAME: 175.751907
LONG: 175.751907
LAT: -39.405269
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.17;0.36
2.0;0.68;1.23
3.0;0.81;2.23
4.0;1.04;3.47
5.0;1.14;4.79
6.0;1.37;6.35
7.0;1.51;8.06
8.0;1.82;10.07
9.0;1.96;12.22
10.0;2.28;14.68
11.0;2.38;17.26
12.0;2.67;20.12
13.0;2.77;23.07
14.0;3.03;26.29
15.0;3.11;29.59
16.0;3.35;33.14
17.0;3.45;36.78
18.0;3.71;40.67
19.0;3.79;44.65
20.0;4.01;48.85
21.0;4.11;53.15
22.0;4.33;57.67
23.0;4.43;62.29
24.0;4.63;67.11
25.0;4.71;72.01
