GRAND_ID: 3043
DAM_NAME: -10.667107
LONG: -10.667107
LAT: 6.475969
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.41;0.75
2.0;0.78;1.87
3.0;1.3;3.52
4.0;1.93;5.79
5.0;2.44;8.58
6.0;2.98;11.9
7.0;3.51;15.75
8.0;4.07;20.16
9.0;4.6;25.1
10.0;5.09;30.54
11.0;5.71;36.59
12.0;6.67;43.6
13.0;7.68;51.62
14.0;8.71;60.67
15.0;9.62;70.64
16.0;10.54;81.51
17.0;11.3;93.16
18.0;12.18;105.68
19.0;13.47;119.49
20.0;15.26;135.1
21.0;16.6;152.04
22.0;17.92;170.3
23.0;19.24;189.88
