GRAND_ID: 2401
DAM_NAME: -52.958685
LONG: -52.958685
LAT: -22.471582
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;32.99;34.69
2.0;84.37;120.75
3.0;161.2;283.65
4.0;206.13;491.48
5.0;352.86;846.03
6.0;489.3;1337.03
7.0;688.36;2027.09
8.0;760.15;2788.94
9.0;836.78;3627.41
10.0;888.55;4517.66
11.0;964.64;5483.99
12.0;1013.71;6499.4
13.0;1125.21;7626.3
14.0;1181.75;8809.75
15.0;1278.76;10090.2
16.0;1315.08;11406.98
17.0;1359.94;12768.61
18.0;1379.72;14150.03
19.0;1411.52;15563.24
20.0;1423.57;16988.51
21.0;1443.96;18434.17
22.0;1453.25;19889.11
23.0;1467.45;21358.26
24.0;1474.59;22834.54
25.0;1487.34;24323.57
26.0;1491.69;25816.96
27.0;1501.03;27319.68
28.0;1506.01;28827.39
29.0;1513.46;30342.55
30.0;1517.03;31861.27
31.0;1523.72;33386.69
32.0;1527.07;34915.45
33.0;1532.81;36449.96
34.0;1535.38;37987.04
35.0;1539.32;39528.05
