GRAND_ID: 246
DAM_NAME: -115.38125
LONG: -115.38125
LAT: 52.906611
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.05;0.3
3.0;0.1;0.5
4.0;0.1;0.7
5.0;0.17;0.97
6.0;0.18;1.25
7.0;0.22;1.58
8.0;0.24;1.92
9.0;0.28;2.3
10.0;0.29;2.7
11.0;0.4;3.2
12.0;0.48;3.79
13.0;0.73;4.62
14.0;0.84;5.56
15.0;1.07;6.74
16.0;1.16;8.01
17.0;1.4;9.51
18.0;1.48;11.09
19.0;1.71;12.9
20.0;1.81;14.81
21.0;2.11;17.02
22.0;2.31;19.43
23.0;3.2;22.74
24.0;3.94;26.78
25.0;5.85;32.73
26.0;6.49;39.33
27.0;8.53;47.96
28.0;9.44;57.51
29.0;11.98;69.59
30.0;12.68;82.37
31.0;14.3;96.78
32.0;14.77;111.65
33.0;16.17;127.93
34.0;16.64;144.67
35.0;17.71;162.48
36.0;18.07;180.66
37.0;18.97;199.73
38.0;19.22;219.06
