GRAND_ID: 6498
DAM_NAME: 139.039583
LONG: 139.039583
LAT: 35.411239
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.03;0.25
3.0;0.04;0.39
4.0;0.07;0.57
5.0;0.09;0.76
6.0;0.12;0.99
7.0;0.14;1.24
8.0;0.18;1.52
9.0;0.2;1.81
10.0;0.24;2.16
11.0;0.26;2.52
12.0;0.31;2.93
13.0;0.32;3.36
14.0;0.35;3.81
15.0;0.37;4.29
16.0;0.4;4.79
17.0;0.43;5.33
18.0;0.48;5.91
19.0;0.51;6.52
20.0;0.56;7.19
21.0;0.58;7.87
22.0;0.63;8.6
23.0;0.67;9.37
24.0;0.71;10.19
25.0;0.74;11.03
26.0;0.79;11.92
27.0;0.81;12.83
28.0;0.87;13.81
29.0;0.9;14.81
30.0;0.96;15.87
31.0;0.97;16.95
32.0;1.05;18.1
33.0;1.08;19.28
34.0;1.15;20.54
35.0;1.18;21.82
36.0;1.23;23.16
37.0;1.27;24.53
38.0;1.34;25.97
39.0;1.36;27.44
40.0;1.44;28.98
41.0;1.47;30.56
42.0;1.54;32.2
43.0;1.57;33.87
44.0;1.64;35.61
45.0;1.67;37.39
46.0;1.74;39.24
47.0;1.78;41.12
48.0;1.85;43.07
49.0;1.87;45.04
50.0;1.93;47.08
51.0;1.95;49.13
52.0;2.02;51.26
53.0;2.05;53.42
54.0;2.1;55.62
55.0;2.13;57.85
56.0;2.18;60.14
57.0;2.21;62.45
58.0;2.26;64.81
59.0;2.27;67.19
