GRAND_ID: 686
DAM_NAME: -109.896658
LONG: -109.896658
LAT: 27.824336
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.18;0.41
2.0;0.41;1.05
3.0;0.74;2.01
4.0;1.22;3.46
5.0;1.86;5.56
6.0;3.63;9.41
7.0;5.03;14.68
8.0;6.87;21.78
9.0;8.52;30.53
10.0;10.06;40.83
11.0;11.52;52.58
12.0;13.73;66.54
13.0;16.1;82.87
14.0;19.14;102.24
15.0;22.4;124.88
16.0;27.13;152.24
17.0;32.96;185.43
18.0;41.62;227.27
19.0;45.68;273.19
20.0;51.34;324.76
21.0;55.4;380.4
22.0;60.51;441.13
23.0;64.79;506.15
24.0;69.2;575.58
25.0;73.26;649.08
26.0;78.23;727.53
27.0;82.73;810.5
28.0;88.16;898.89
29.0;92.96;992.08
30.0;98.46;1090.77
31.0;103.11;1194.11
32.0;107.06;1301.4
33.0;109.89;1411.52
34.0;112.4;1524.16
35.0;113.94;1638.33
36.0;115.26;1753.82
37.0;116.02;1870.07
38.0;116.75;1987.04
39.0;117.3;2104.57
40.0;117.75;2222.55
41.0;118.01;2340.79
42.0;118.31;2459.33
