GRAND_ID: 2044
DAM_NAME: -69.17805
LONG: -69.17805
LAT: 45.880388
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.78;0.91
2.0;1.13;2.16
3.0;1.81;4.1
4.0;2.1;6.33
5.0;2.57;9.03
6.0;2.78;11.94
7.0;3.33;15.39
8.0;3.63;19.15
9.0;4.16;23.44
10.0;4.54;28.11
11.0;5.52;33.76
12.0;6.13;40.02
13.0;6.98;47.12
14.0;7.46;54.71
15.0;8.76;63.6
16.0;9.43;73.15
17.0;10.61;83.89
18.0;11.16;95.18
19.0;12.48;107.78
20.0;13.28;121.18
21.0;14.69;136.0
22.0;15.64;151.76
23.0;18.76;170.65
24.0;21.58;192.35
25.0;27.5;219.97
26.0;31.67;251.76
27.0;42.1;293.99
28.0;47.3;341.41
29.0;61.57;403.11
30.0;71.89;475.13
31.0;91.48;566.74
32.0;101.66;668.53
33.0;114.67;783.32
34.0;120.12;903.57
35.0;128.06;1031.76
36.0;131.13;1163.02
37.0;135.65;1298.79
38.0;137.55;1436.46
