GRAND_ID: 4406
DAM_NAME: 30.857774
LONG: 30.857774
LAT: 40.063096
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.14
2.0;0.06;0.32
3.0;0.08;0.53
4.0;0.12;0.78
5.0;0.15;1.05
6.0;0.19;1.37
7.0;0.21;1.7
8.0;0.27;2.1
9.0;0.32;2.54
10.0;0.39;3.05
11.0;0.43;3.61
12.0;0.52;4.26
13.0;0.56;4.94
14.0;0.65;5.71
15.0;0.68;6.52
16.0;0.74;7.39
17.0;0.77;8.29
18.0;0.84;9.25
19.0;0.87;10.25
20.0;0.95;11.33
21.0;0.98;12.43
22.0;1.05;13.61
23.0;1.15;14.89
24.0;1.23;16.24
25.0;1.33;17.7
26.0;1.43;19.25
27.0;1.49;20.87
28.0;1.6;22.6
29.0;1.64;24.36
30.0;1.73;26.22
31.0;1.77;28.11
32.0;1.86;30.1
33.0;1.9;32.13
34.0;2.01;34.26
35.0;2.05;36.43
36.0;2.13;38.69
37.0;2.16;40.97
38.0;2.24;43.34
39.0;2.29;45.76
40.0;2.35;48.23
41.0;2.4;50.76
42.0;2.46;53.34
43.0;2.49;55.96
44.0;2.54;58.62
45.0;2.57;61.32
46.0;2.6;64.05
47.0;2.62;66.8
48.0;2.66;69.58
