GRAND_ID: 2274
DAM_NAME: -63.661036
LONG: -63.661036
LAT: 10.085421
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.2
2.0;0.13;0.5
3.0;0.18;0.85
4.0;0.24;1.26
5.0;0.29;1.72
6.0;0.37;2.26
7.0;0.43;2.86
8.0;0.55;3.57
9.0;0.64;4.38
10.0;0.8;5.35
11.0;0.93;6.45
12.0;1.12;7.74
13.0;1.26;9.16
14.0;1.47;10.8
15.0;1.62;12.59
16.0;1.83;14.58
17.0;1.98;16.73
18.0;2.35;19.24
19.0;2.63;22.04
20.0;2.97;25.18
21.0;3.2;28.54
22.0;3.54;32.25
23.0;3.78;36.2
24.0;4.16;40.53
25.0;4.37;45.07
26.0;4.62;49.86
27.0;4.76;54.78
28.0;4.95;59.9
29.0;5.07;65.14
30.0;5.2;70.51
31.0;5.26;75.95
32.0;5.39;81.5
33.0;5.44;87.11
34.0;5.52;92.8
35.0;5.56;98.53
36.0;5.63;104.32
37.0;5.66;110.15
38.0;5.71;116.03
39.0;5.73;121.92
40.0;5.79;127.89
41.0;5.81;133.87
42.0;5.85;139.89
43.0;5.86;145.92
44.0;5.88;151.96
