GRAND_ID: 2562
DAM_NAME: -4.995427
LONG: -4.995427
LAT: 57.409027
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.22
2.0;0.25;0.61
3.0;0.34;1.09
4.0;0.55;1.78
5.0;0.6;2.52
6.0;0.71;3.38
7.0;0.81;4.33
8.0;0.97;5.44
9.0;1.1;6.68
10.0;1.34;8.16
11.0;1.52;9.82
12.0;1.98;11.94
13.0;2.31;14.39
14.0;2.7;17.22
15.0;2.97;20.33
16.0;3.45;23.92
17.0;3.64;27.69
18.0;4.34;32.17
19.0;4.9;37.21
20.0;5.69;43.03
21.0;6.04;49.21
22.0;6.6;55.95
23.0;7.05;63.14
24.0;7.55;70.82
25.0;7.83;78.8
26.0;8.3;87.23
27.0;8.46;95.83
28.0;8.9;104.86
29.0;9.09;114.09
30.0;9.55;123.78
31.0;9.78;133.7
32.0;10.1;143.93
33.0;10.29;154.36
34.0;10.5;165.0
35.0;10.66;175.8
36.0;10.84;186.78
37.0;10.92;197.83
38.0;11.06;209.03
39.0;11.16;220.33
40.0;11.26;231.72
41.0;11.31;243.17
