GRAND_ID: 6525
DAM_NAME: 137.398581
LONG: 137.398581
LAT: 35.034239
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.01;0.24
3.0;0.02;0.37
4.0;0.03;0.51
5.0;0.03;0.65
6.0;0.04;0.8
7.0;0.05;0.96
8.0;0.06;1.13
9.0;0.07;1.31
10.0;0.09;1.51
11.0;0.1;1.72
12.0;0.12;1.95
13.0;0.13;2.2
14.0;0.17;2.48
15.0;0.18;2.77
16.0;0.22;3.1
17.0;0.23;3.44
18.0;0.27;3.82
19.0;0.28;4.21
20.0;0.33;4.66
21.0;0.35;5.12
22.0;0.39;5.63
23.0;0.43;6.17
24.0;0.47;6.75
25.0;0.49;7.34
26.0;0.53;7.99
27.0;0.55;8.66
28.0;0.61;9.38
29.0;0.64;10.14
30.0;0.69;10.94
31.0;0.72;11.77
32.0;0.76;12.64
33.0;0.77;13.52
34.0;0.81;14.44
