GRAND_ID: 2605
DAM_NAME: -2.770586
LONG: -2.770586
LAT: 54.534414
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.15;0.31
2.0;0.35;0.82
3.0;0.62;1.6
4.0;0.79;2.55
5.0;1.04;3.75
6.0;1.26;5.17
7.0;1.51;6.83
8.0;1.7;8.69
9.0;2.0;10.85
10.0;2.26;13.27
11.0;2.54;15.96
12.0;2.7;18.82
13.0;2.86;21.84
14.0;2.95;24.95
15.0;3.07;28.18
16.0;3.17;31.5
17.0;3.28;34.94
18.0;3.35;38.44
19.0;3.45;42.05
20.0;3.51;45.72
21.0;3.6;49.48
22.0;3.65;53.3
23.0;3.73;57.19
24.0;3.77;61.11
