GRAND_ID: 285
DAM_NAME: -112.899424
LONG: -112.899424
LAT: 49.32926
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.14
2.0;0.04;0.29
3.0;0.05;0.46
4.0;0.08;0.65
5.0;0.09;0.85
6.0;0.12;1.09
7.0;0.15;1.35
8.0;0.18;1.65
9.0;0.24;2.0
10.0;0.33;2.44
11.0;0.44;3.0
12.0;0.57;3.69
13.0;0.69;4.5
14.0;0.81;5.42
15.0;0.94;6.47
16.0;1.07;7.65
17.0;1.21;8.98
18.0;1.34;10.44
19.0;1.45;12.0
20.0;1.56;13.68
21.0;1.66;15.46
22.0;1.74;17.31
23.0;1.81;19.24
