GRAND_ID: 3720
DAM_NAME: 17.029769
LONG: 17.029769
LAT: 65.111875
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.5;1.23
2.0;1.72;3.68
3.0;2.22;6.63
4.0;4.99;12.36
5.0;6.66;19.76
6.0;9.72;30.22
7.0;10.8;41.76
8.0;13.53;56.02
9.0;16.35;73.11
10.0;23.38;97.22
11.0;26.02;123.97
12.0;32.34;157.04
13.0;35.7;193.47
14.0;43.55;237.76
15.0;47.93;286.43
16.0;56.07;343.24
17.0;59.77;403.74
18.0;67.93;472.41
19.0;74.16;547.3
20.0;88.29;636.32
21.0;94.67;731.72
22.0;107.43;839.89
23.0;112.48;953.1
24.0;122.31;1076.14
25.0;128.49;1205.37
26.0;141.1;1347.2
27.0;147.27;1495.21
28.0;160.0;1655.94
29.0;166.55;1823.23
30.0;182.68;2006.64
31.0;188.64;2196.02
32.0;199.72;2396.47
33.0;203.81;2601.01
34.0;212.07;2813.81
35.0;215.05;3029.6
36.0;222.62;3252.95
37.0;225.46;3479.14
38.0;230.76;3710.64
39.0;232.71;3944.09
40.0;236.19;4181.02
41.0;237.85;4419.6
42.0;240.71;4661.05
43.0;241.88;4903.66
44.0;244.28;5148.67
45.0;244.98;5394.39
46.0;246.82;5641.94
47.0;247.69;5890.36
48.0;249.18;6140.27
49.0;249.77;6390.78
