GRAND_ID: 2437
DAM_NAME: -52.614328
LONG: -52.614328
LAT: -25.610142
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.21;0.47
2.0;0.48;1.21
3.0;0.64;2.11
4.0;1.13;3.5
5.0;1.46;5.22
6.0;1.83;7.31
7.0;2.2;9.77
8.0;2.8;12.83
9.0;3.04;16.13
10.0;3.69;20.08
11.0;3.93;24.27
12.0;4.59;29.12
13.0;4.83;34.21
14.0;5.87;40.34
15.0;6.4;47.0
16.0;7.34;54.6
17.0;7.99;62.85
18.0;8.58;71.69
19.0;9.02;80.96
20.0;9.61;90.83
21.0;10.01;101.1
22.0;10.65;112.01
23.0;11.32;123.59
24.0;11.92;135.77
25.0;12.33;148.36
26.0;13.17;161.79
27.0;13.46;175.51
28.0;14.36;190.13
29.0;14.81;205.2
30.0;16.06;221.52
31.0;16.6;238.38
32.0;18.02;256.66
33.0;18.33;275.25
34.0;19.52;295.04
35.0;20.14;315.44
36.0;21.4;337.1
37.0;22.16;359.52
38.0;23.61;383.39
39.0;24.47;408.11
40.0;26.5;434.87
41.0;27.38;462.51
42.0;29.34;492.11
43.0;30.07;522.43
44.0;32.17;554.86
45.0;32.96;588.07
46.0;34.6;622.93
47.0;35.54;658.73
48.0;37.54;696.53
49.0;38.36;735.15
50.0;39.99;775.4
51.0;40.71;816.36
52.0;42.71;859.34
53.0;44.07;903.66
54.0;46.28;950.2
55.0;47.4;997.86
56.0;50.23;1048.34
57.0;51.58;1100.18
58.0;55.11;1155.54
59.0;56.61;1212.42
60.0;59.62;1272.3
61.0;61.04;1333.6
62.0;64.29;1398.15
63.0;65.71;1464.12
64.0;68.86;1533.25
65.0;69.97;1603.48
66.0;73.73;1677.47
67.0;75.43;1753.16
68.0;79.5;1832.92
69.0;81.71;1914.88
70.0;86.9;2002.04
71.0;89.39;2091.69
72.0;94.85;2186.8
73.0;97.43;2284.49
74.0;103.95;2388.69
75.0;106.55;2495.51
76.0;112.9;2608.66
77.0;115.69;2724.61
78.0;122.65;2847.52
79.0;125.41;2973.19
80.0;131.67;3105.12
81.0;134.65;3240.02
82.0;142.06;3382.35
83.0;145.16;3527.77
84.0;152.26;3680.29
85.0;155.25;3835.79
86.0;162.72;3998.77
87.0;165.7;4164.74
88.0;173.79;4338.78
89.0;177.08;4516.12
90.0;184.01;4700.39
91.0;188.39;4889.04
92.0;195.16;5084.46
93.0;198.1;5282.81
94.0;204.34;5487.41
95.0;207.76;5695.43
96.0;214.12;5909.81
97.0;217.06;6127.13
98.0;222.93;6350.32
99.0;226.35;6576.94
100.0;232.21;6809.4
101.0;234.37;7044.03
102.0;239.84;7284.13
103.0;242.06;7526.45
104.0;248.07;7774.78
105.0;250.5;8025.54
106.0;255.02;8280.82
107.0;257.22;8538.3
108.0;262.32;8800.88
109.0;264.06;9065.21
110.0;268.85;9334.31
111.0;270.75;9605.32
112.0;275.01;9880.59
113.0;276.83;10157.69
114.0;281.06;10439.01
115.0;282.98;10722.25
116.0;286.59;11009.1
117.0;287.97;11297.33
118.0;291.29;11588.88
119.0;292.63;11881.77
120.0;296.27;12178.3
121.0;297.97;12476.53
122.0;300.8;12777.59
123.0;302.46;13080.31
124.0;305.43;13385.99
125.0;306.53;13692.78
126.0;309.01;14002.04
127.0;310.01;14312.31
128.0;312.19;14624.76
129.0;313.25;14938.27
130.0;314.97;15253.5
131.0;315.72;15569.47
132.0;317.09;15886.83
133.0;317.96;16205.04
134.0;319.56;16524.86
135.0;319.96;16845.09
136.0;321.17;17166.51
137.0;321.65;17488.42
138.0;322.61;17811.29
139.0;323.08;18134.63
140.0;323.78;18458.67
