GRAND_ID: 4607
DAM_NAME: 30.542291
LONG: 30.542291
LAT: -26.711639
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.19
2.0;0.26;0.55
3.0;0.4;1.04
4.0;0.49;1.64
5.0;0.58;2.32
6.0;0.79;3.2
7.0;1.03;4.33
8.0;1.25;5.68
9.0;1.46;7.24
10.0;1.62;8.96
11.0;1.8;10.86
12.0;2.01;12.97
13.0;2.43;15.5
14.0;3.07;18.67
15.0;3.83;22.6
16.0;4.48;27.19
17.0;5.27;32.56
18.0;5.88;38.54
19.0;6.55;45.19
20.0;7.19;52.49
21.0;7.84;60.42
22.0;8.38;68.9
23.0;9.0;78.0
24.0;9.48;87.58
25.0;9.95;97.63
26.0;10.22;107.94
