GRAND_ID: 5814
DAM_NAME: 109.782292
LONG: 109.782292
LAT: -7.60625
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.04;0.27
3.0;0.06;0.44
4.0;0.09;0.63
5.0;0.12;0.86
6.0;0.15;1.11
7.0;0.19;1.4
8.0;0.27;1.77
9.0;0.32;2.2
10.0;0.38;2.68
11.0;0.43;3.22
12.0;0.5;3.82
13.0;0.56;4.48
14.0;0.67;5.26
15.0;0.75;6.11
16.0;0.84;7.05
17.0;0.91;8.07
18.0;1.03;9.2
19.0;1.09;10.39
20.0;1.19;11.69
21.0;1.26;13.05
22.0;1.37;14.52
23.0;1.47;16.1
24.0;1.6;17.8
25.0;1.73;19.63
26.0;1.9;21.63
27.0;2.03;23.76
28.0;2.25;26.12
29.0;2.44;28.66
30.0;2.66;31.43
31.0;2.85;34.38
32.0;3.09;37.58
33.0;3.23;40.91
34.0;3.46;44.47
35.0;3.6;48.18
36.0;3.86;52.15
37.0;4.08;56.33
38.0;4.32;60.75
39.0;4.54;65.4
40.0;4.81;70.31
41.0;4.99;75.4
42.0;5.24;80.75
43.0;5.46;86.32
44.0;5.68;92.1
45.0;5.88;98.09
46.0;6.11;104.3
47.0;6.32;110.73
48.0;6.58;117.42
49.0;6.79;124.32
50.0;7.1;131.52
51.0;7.34;138.97
52.0;7.61;146.68
53.0;7.87;154.65
54.0;8.16;162.92
55.0;8.38;171.4
56.0;8.75;180.26
57.0;8.95;189.31
58.0;9.31;198.72
59.0;9.53;208.35
60.0;9.84;218.29
61.0;10.04;228.44
62.0;10.34;238.88
63.0;10.52;249.51
64.0;10.82;260.43
65.0;11.01;271.55
66.0;11.3;282.95
67.0;11.52;294.58
68.0;11.78;306.46
69.0;11.99;318.56
70.0;12.28;330.94
71.0;12.47;343.51
72.0;12.74;356.36
73.0;12.92;369.38
74.0;13.15;382.64
