GRAND_ID: 6896
DAM_NAME: -48.147061
LONG: -48.147061
LAT: -18.790072
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.2
2.0;0.18;0.48
3.0;0.4;0.98
4.0;0.51;1.6
5.0;0.75;2.45
6.0;0.92;3.48
7.0;1.26;4.84
8.0;1.37;6.31
9.0;1.65;8.07
10.0;1.73;9.9
11.0;2.11;12.12
12.0;2.22;14.44
13.0;2.64;17.19
14.0;2.89;20.18
15.0;3.25;23.53
16.0;3.45;27.09
17.0;3.77;30.96
18.0;3.95;35.01
19.0;4.33;39.45
20.0;4.5;44.05
21.0;4.84;48.99
22.0;5.01;54.11
23.0;5.29;59.49
24.0;5.39;64.99
25.0;5.85;70.95
26.0;6.19;77.24
27.0;7.33;84.67
28.0;7.7;92.47
29.0;9.0;101.57
30.0;9.54;111.21
31.0;11.14;122.46
32.0;11.87;134.43
33.0;14.1;148.63
34.0;14.92;163.65
35.0;16.75;180.5
36.0;17.49;198.1
37.0;18.76;216.96
38.0;19.19;236.25
39.0;20.22;256.57
40.0;20.65;277.33
41.0;21.47;298.9
42.0;21.77;320.78
43.0;22.4;343.29
44.0;22.67;366.06
45.0;23.12;389.28
46.0;23.28;412.67
47.0;23.61;436.38
48.0;23.73;460.22
