GRAND_ID: 6802
DAM_NAME: 170.425509
LONG: 170.425509
LAT: -44.688722
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.19
2.0;0.22;0.55
3.0;0.42;1.12
4.0;0.79;2.06
5.0;1.07;3.28
6.0;1.86;5.28
7.0;2.33;7.77
8.0;3.14;11.06
9.0;3.41;14.62
10.0;3.93;18.7
11.0;4.24;23.09
12.0;4.76;28.0
13.0;5.02;33.17
14.0;5.49;38.81
15.0;5.66;44.61
16.0;5.84;50.6
17.0;5.91;56.66
18.0;6.09;62.9
19.0;6.16;69.21
20.0;6.28;75.64
21.0;6.35;82.14
22.0;6.44;88.74
23.0;6.5;95.39
24.0;6.59;102.13
25.0;6.61;108.89
