GRAND_ID: 3061
DAM_NAME: 14.995652
LONG: 14.995652
LAT: 64.824883
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.21
2.0;0.16;0.5
3.0;0.26;0.89
4.0;0.44;1.46
5.0;0.54;2.12
6.0;0.83;3.09
7.0;0.99;4.21
8.0;1.41;5.75
9.0;1.58;7.46
10.0;2.06;9.65
11.0;2.4;12.18
12.0;3.22;15.53
13.0;3.74;19.4
14.0;4.66;24.19
15.0;5.55;29.87
16.0;7.03;37.03
17.0;7.99;45.15
18.0;9.06;54.34
19.0;9.68;64.16
20.0;10.44;74.73
21.0;11.03;85.89
22.0;11.84;97.86
23.0;12.17;110.16
24.0;12.82;123.11
25.0;13.12;136.36
26.0;13.76;150.25
27.0;14.01;164.39
28.0;14.56;179.08
29.0;14.79;193.99
30.0;15.27;209.39
31.0;15.56;225.08
32.0;16.0;241.22
33.0;16.32;257.67
34.0;16.78;274.58
35.0;17.0;291.71
36.0;17.4;309.24
37.0;17.64;327.01
38.0;17.96;345.1
39.0;18.21;363.44
40.0;18.55;382.12
41.0;18.79;401.04
42.0;18.97;420.14
43.0;19.05;439.32
44.0;19.26;458.71
