GRAND_ID: 7096
DAM_NAME: -70.228619
LONG: -70.228619
LAT: -16.723398
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.83
2.0;0.0;1.66
3.0;0.0;2.49
4.0;1.1;4.42
5.0;1.1;6.35
6.0;1.1;8.28
7.0;1.1;10.21
8.0;2.73;13.77
9.0;2.73;17.33
10.0;2.73;20.9
11.0;2.73;24.46
12.0;5.56;30.85
13.0;5.56;37.24
14.0;5.56;43.63
15.0;5.56;50.02
16.0;10.67;61.53
17.0;10.67;73.03
18.0;10.67;84.53
19.0;10.67;96.03
20.0;17.83;114.7
21.0;17.83;133.36
22.0;17.83;152.02
23.0;17.83;170.68
24.0;25.27;196.78
25.0;25.27;222.89
26.0;25.27;248.99
27.0;25.27;275.09
28.0;35.5;311.42
29.0;35.5;347.75
30.0;35.5;384.08
31.0;35.5;420.41
32.0;44.01;465.25
33.0;44.01;510.08
34.0;44.01;554.92
35.0;44.01;599.76
36.0;46.38;646.96
37.0;46.38;694.17
38.0;46.38;741.37
39.0;46.38;788.58
40.0;47.36;836.77
41.0;47.36;884.97
42.0;47.36;933.16
43.0;47.36;981.35
