GRAND_ID: 292
DAM_NAME: -113.523663
LONG: -113.523663
LAT: 48.828116
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.25
2.0;0.25;0.61
3.0;0.47;1.19
4.0;0.52;1.83
5.0;0.74;2.68
6.0;0.82;3.62
7.0;1.0;4.73
8.0;1.05;5.89
9.0;1.19;7.2
10.0;1.26;8.57
11.0;1.44;10.12
12.0;1.54;11.78
13.0;1.73;13.63
14.0;1.94;15.68
15.0;2.17;17.97
16.0;2.36;20.44
17.0;2.6;23.16
18.0;2.85;26.13
19.0;3.11;29.35
20.0;3.3;32.76
21.0;3.56;36.43
22.0;3.74;40.29
23.0;3.94;44.34
24.0;4.1;48.56
25.0;4.27;52.94
26.0;4.43;57.48
27.0;4.58;62.18
28.0;4.68;66.98
29.0;4.81;71.91
30.0;4.94;76.97
31.0;5.06;82.14
32.0;5.15;87.4
33.0;5.25;92.76
34.0;5.33;98.2
35.0;5.42;103.74
36.0;5.47;109.32
37.0;5.55;114.99
38.0;5.61;120.72
39.0;5.69;126.52
40.0;5.73;132.37
41.0;5.78;138.26
42.0;5.83;144.2
43.0;5.86;150.18
44.0;5.89;156.19
45.0;5.92;162.22
46.0;5.94;168.28
47.0;5.96;174.36
