GRAND_ID: 441
DAM_NAME: -106.260465
LONG: -106.260465
LAT: 41.198489
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.13
2.0;0.09;0.34
3.0;0.09;0.56
4.0;0.27;0.96
5.0;0.27;1.35
6.0;0.5;1.98
7.0;0.5;2.6
8.0;0.68;3.41
9.0;0.68;4.21
10.0;0.81;5.15
11.0;0.81;6.09
12.0;0.94;7.17
13.0;0.94;8.24
14.0;1.14;9.51
15.0;1.14;10.78
16.0;1.35;12.25
17.0;1.35;13.73
18.0;1.55;15.4
19.0;1.55;17.08
20.0;1.76;18.97
21.0;1.76;20.86
22.0;1.99;22.98
23.0;1.99;25.09
24.0;2.19;27.41
25.0;2.19;29.72
26.0;2.37;32.22
27.0;2.37;34.72
28.0;2.54;37.39
29.0;2.54;40.06
30.0;2.72;42.91
31.0;2.72;45.76
32.0;2.9;48.79
33.0;2.9;51.82
34.0;3.04;54.99
35.0;3.04;58.16
36.0;3.15;61.44
37.0;3.15;64.71
