GRAND_ID: 1998
DAM_NAME: -72.547917
LONG: -72.547917
LAT: 54.182208
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;1.94;2.19
2.0;2.84;5.27
3.0;4.71;10.22
4.0;5.78;16.24
5.0;7.41;23.89
6.0;8.95;33.08
7.0;11.16;44.49
8.0;12.35;57.08
9.0;15.6;72.93
10.0;16.91;90.08
11.0;19.41;109.74
12.0;21.54;131.52
13.0;24.82;156.59
14.0;26.95;183.78
15.0;31.29;215.32
16.0;33.78;249.34
17.0;40.41;290.0
18.0;46.92;337.15
19.0;59.46;396.86
20.0;72.36;469.46
21.0;99.68;569.38
22.0;115.22;684.85
23.0;147.97;833.05
24.0;174.78;1008.08
25.0;252.2;1260.52
26.0;288.58;1549.34
27.0;359.39;1908.98
28.0;403.72;2312.94
29.0;471.78;2784.96
30.0;499.6;3284.8
31.0;549.84;3834.88
32.0;577.65;4412.77
33.0;626.64;5039.65
34.0;654.95;5694.84
35.0;757.93;6453.01
36.0;846.02;7299.28
37.0;985.46;8284.99
38.0;1050.34;9335.57
39.0;1143.56;10479.37
40.0;1195.94;11675.55
41.0;1273.03;12948.83
42.0;1308.93;14258.0
43.0;1360.33;15618.58
44.0;1389.01;17007.83
45.0;1440.83;18448.91
46.0;1467.36;19916.51
47.0;1504.87;21421.62
48.0;1522.54;22944.4
49.0;1548.57;24493.22
50.0;1559.36;26052.82
51.0;1577.62;27630.68
52.0;1585.19;29216.12
53.0;1595.71;30812.07
54.0;1600.18;32412.5
