GRAND_ID: 6761
DAM_NAME: 174.568709
LONG: 174.568709
LAT: -36.988166
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.03;0.26
3.0;0.04;0.42
4.0;0.05;0.58
5.0;0.07;0.76
6.0;0.09;0.96
7.0;0.09;1.17
8.0;0.11;1.38
9.0;0.12;1.62
10.0;0.15;1.88
11.0;0.16;2.15
12.0;0.18;2.45
13.0;0.2;2.76
14.0;0.22;3.09
15.0;0.23;3.44
16.0;0.26;3.8
17.0;0.28;4.19
18.0;0.29;4.59
19.0;0.31;5.01
20.0;0.32;5.45
21.0;0.33;5.89
22.0;0.34;6.34
23.0;0.34;6.79
