GRAND_ID: 1208
DAM_NAME: -97.690826
LONG: -97.690826
LAT: 32.375842
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.17
2.0;0.1;0.38
3.0;0.16;0.65
4.0;0.21;0.97
5.0;0.29;1.36
6.0;0.42;1.89
7.0;0.59;2.59
8.0;0.7;3.39
9.0;0.9;4.41
10.0;1.16;5.68
11.0;1.52;7.31
12.0;2.04;9.46
13.0;2.96;12.53
14.0;4.17;16.81
15.0;8.33;25.25
16.0;14.07;39.43
17.0;22.86;62.41
18.0;27.23;89.75
19.0;31.36;121.21
20.0;33.05;154.37
21.0;34.55;189.03
22.0;35.32;224.47
23.0;36.12;260.7
24.0;36.53;297.34
25.0;37.02;334.47
26.0;37.25;371.83
27.0;37.52;409.45
