GRAND_ID: 6174
DAM_NAME: 120.861959
LONG: 120.861959
LAT: 28.122318
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.13
2.0;0.03;0.27
3.0;0.05;0.43
4.0;0.07;0.61
5.0;0.08;0.8
6.0;0.09;1.01
7.0;0.1;1.22
8.0;0.12;1.45
9.0;0.14;1.71
10.0;0.16;1.98
11.0;0.17;2.26
12.0;0.18;2.55
13.0;0.19;2.85
14.0;0.21;3.18
15.0;0.23;3.52
16.0;0.25;3.88
17.0;0.26;4.25
18.0;0.27;4.63
19.0;0.28;5.02
20.0;0.31;5.44
21.0;0.33;5.88
22.0;0.34;6.34
23.0;0.37;6.82
24.0;0.39;7.32
25.0;0.39;7.82
26.0;0.4;8.34
27.0;0.41;8.87
28.0;0.42;9.4
29.0;0.44;9.95
30.0;0.44;10.5
31.0;0.45;11.06
32.0;0.45;11.63
33.0;0.46;12.2
34.0;0.46;12.77
