GRAND_ID: 2399
DAM_NAME: -48.989197
LONG: -48.989197
LAT: -21.760417
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;2.11;2.61
2.0;3.8;6.92
3.0;6.88;14.3
4.0;8.41;23.21
5.0;11.96;35.68
6.0;14.63;50.81
7.0;20.26;71.57
8.0;23.39;95.46
9.0;28.85;124.81
10.0;32.33;157.64
11.0;37.79;195.94
12.0;41.28;237.72
13.0;47.55;285.77
14.0;50.9;337.18
15.0;57.73;395.41
16.0;61.02;456.94
17.0;67.46;524.9
18.0;71.81;597.21
19.0;83.42;681.14
20.0;92.24;773.88
21.0;106.22;880.61
22.0;113.04;994.15
23.0;124.2;1118.85
24.0;128.94;1248.29
25.0;137.09;1385.88
26.0;140.7;1527.08
27.0;146.35;1673.93
28.0;148.72;1823.16
29.0;152.23;1975.89
30.0;153.84;2130.22
31.0;156.03;2286.76
32.0;157.13;2444.39
33.0;158.53;2603.43
34.0;159.28;2763.21
