GRAND_ID: 5483
DAM_NAME: 110.738993
LONG: 110.738993
LAT: 29.540902
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.11
2.0;0.02;0.24
3.0;0.03;0.37
4.0;0.05;0.53
5.0;0.05;0.69
6.0;0.07;0.87
7.0;0.09;1.06
8.0;0.1;1.27
9.0;0.11;1.49
10.0;0.14;1.73
11.0;0.14;1.98
12.0;0.17;2.25
13.0;0.18;2.54
14.0;0.19;2.83
15.0;0.2;3.14
16.0;0.23;3.48
17.0;0.26;3.84
18.0;0.28;4.23
19.0;0.29;4.62
20.0;0.32;5.05
21.0;0.34;5.5
22.0;0.45;6.06
23.0;0.58;6.75
24.0;0.72;7.58
25.0;0.81;8.49
26.0;1.02;9.61
27.0;1.08;10.8
28.0;1.2;12.11
29.0;1.3;13.52
30.0;1.47;15.09
31.0;1.63;16.83
32.0;1.96;18.9
33.0;2.19;21.19
34.0;2.52;23.83
35.0;2.73;26.66
36.0;3.01;29.78
37.0;3.11;33.0
38.0;3.42;36.53
39.0;3.58;40.21
40.0;3.81;44.13
41.0;3.94;48.18
42.0;4.18;52.47
43.0;4.24;56.81
44.0;4.39;61.31
45.0;4.57;65.99
46.0;4.72;70.81
47.0;4.79;75.71
48.0;5.02;80.83
49.0;5.14;86.08
50.0;5.34;91.53
51.0;5.55;97.19
52.0;5.83;103.13
53.0;6.01;109.24
54.0;6.37;115.72
55.0;6.52;122.35
56.0;6.9;129.36
57.0;7.15;136.61
58.0;7.62;144.34
59.0;7.92;152.36
60.0;8.35;160.81
61.0;8.69;169.61
62.0;9.22;178.94
63.0;9.57;188.61
64.0;10.09;198.8
65.0;10.3;209.21
66.0;10.8;220.11
67.0;11.36;231.58
68.0;12.03;243.71
69.0;12.48;256.3
70.0;13.11;269.52
71.0;13.47;283.09
72.0;14.18;297.38
73.0;14.73;312.21
74.0;15.28;327.6
75.0;15.64;343.35
76.0;16.25;359.71
77.0;16.56;376.38
78.0;17.08;393.56
79.0;17.47;411.14
80.0;18.11;429.36
81.0;18.3;447.76
82.0;19.09;466.96
83.0;19.36;486.43
84.0;19.85;506.39
85.0;20.36;526.85
86.0;20.84;547.79
87.0;21.16;569.06
88.0;21.63;590.79
89.0;21.88;612.78
90.0;22.34;635.23
91.0;22.7;658.04
92.0;23.11;681.25
93.0;23.31;704.66
94.0;23.7;728.48
95.0;23.93;752.51
96.0;24.3;776.91
97.0;24.67;801.69
98.0;25.05;826.85
99.0;25.13;852.09
100.0;25.45;877.64
101.0;25.74;903.48
102.0;26.13;929.72
103.0;26.3;956.12
104.0;26.7;982.93
105.0;26.86;1009.9
106.0;27.19;1037.19
107.0;27.41;1064.71
108.0;27.69;1092.51
109.0;27.82;1120.43
110.0;28.16;1148.7
111.0;28.29;1177.1
112.0;28.55;1205.75
113.0;28.76;1234.62
114.0;29.01;1263.73
115.0;29.11;1292.95
116.0;29.36;1322.42
117.0;29.57;1352.1
118.0;29.83;1382.04
119.0;29.94;1412.08
