GRAND_ID: 2382
DAM_NAME: -50.345936
LONG: -50.345936
LAT: -19.867125
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.26;0.39
2.0;0.9;1.43
3.0;1.49;3.04
4.0;2.98;6.15
5.0;3.7;9.98
6.0;5.35;15.45
7.0;6.1;21.68
8.0;7.45;29.26
9.0;8.38;37.78
10.0;10.89;48.8
11.0;12.5;61.43
12.0;20.54;82.09
13.0;24.07;106.29
14.0;29.23;135.65
15.0;32.1;167.88
16.0;35.44;203.45
17.0;37.27;240.85
18.0;49.19;290.17
19.0;55.64;345.95
20.0;64.77;410.84
21.0;69.26;480.23
22.0;76.09;556.45
23.0;79.89;636.47
24.0;90.7;727.31
25.0;104.24;831.67
26.0;124.6;956.41
27.0;132.63;1089.16
28.0;148.0;1237.3
29.0;154.66;1392.08
30.0;167.82;1560.03
31.0;174.87;1735.03
32.0;187.81;1922.97
33.0;196.5;2119.59
34.0;210.6;2330.32
35.0;219.06;2549.51
36.0;241.1;2790.75
37.0;251.08;3041.95
38.0;284.65;3326.73
39.0;303.38;3630.23
40.0;357.26;3987.63
41.0;379.11;4366.87
42.0;419.15;4786.14
43.0;439.06;5225.34
44.0;478.11;5703.58
45.0;498.32;6202.03
46.0;539.42;6741.58
47.0;558.88;7300.59
48.0;596.29;7897.01
49.0;614.7;8511.85
50.0;647.97;9159.94
51.0;668.43;9828.51
52.0;706.17;10534.81
53.0;726.26;11261.2
54.0;758.41;12019.74
55.0;777.01;12796.88
56.0;810.53;13607.53
57.0;827.62;14435.28
58.0;859.44;15294.85
59.0;874.79;16169.77
60.0;898.86;17068.77
61.0;910.86;17979.75
62.0;929.77;18909.65
63.0;937.77;19847.55
64.0;949.51;20797.19
65.0;954.53;21751.84
66.0;961.24;22713.21
67.0;963.63;23676.97
68.0;966.79;24643.89
69.0;968.71;25612.73
70.0;970.98;26583.83
71.0;972.27;27556.23
