GRAND_ID: 642
DAM_NAME: -117.447788
LONG: -117.447788
LAT: 33.851682
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.04;0.27
3.0;0.05;0.43
4.0;0.09;0.62
5.0;0.11;0.84
6.0;0.15;1.09
7.0;0.23;1.43
8.0;0.42;1.96
9.0;0.52;2.58
10.0;0.81;3.5
11.0;1.03;4.63
12.0;1.39;6.13
13.0;1.56;7.8
14.0;1.91;9.81
15.0;2.15;12.07
16.0;2.74;14.91
17.0;3.04;18.06
18.0;3.85;22.01
19.0;4.28;26.4
20.0;5.13;31.64
21.0;5.5;37.25
22.0;6.04;43.39
23.0;6.33;49.83
24.0;6.79;56.72
25.0;7.04;63.86
26.0;7.4;71.37
27.0;7.62;79.1
28.0;7.93;87.14
29.0;8.08;95.32
30.0;8.32;103.75
31.0;8.45;112.3
32.0;8.67;121.07
33.0;8.8;129.98
34.0;8.94;139.02
35.0;9.01;148.13
36.0;9.13;157.37
37.0;9.19;166.66
38.0;9.31;176.08
39.0;9.38;185.57
40.0;9.51;195.18
41.0;9.57;204.85
42.0;9.67;214.63
43.0;9.73;224.46
44.0;9.85;234.41
45.0;9.9;244.42
46.0;9.99;254.52
47.0;10.05;264.67
48.0;10.13;274.9
49.0;10.17;285.18
50.0;10.24;295.52
51.0;10.27;305.9
