GRAND_ID: 3764
DAM_NAME: 20.082292
LONG: 20.082292
LAT: 49.875628
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.22;0.4
2.0;0.4;0.98
3.0;0.72;1.88
4.0;0.89;2.95
5.0;1.11;4.24
6.0;1.24;5.67
7.0;1.61;7.46
8.0;1.89;9.53
9.0;2.25;11.97
10.0;2.49;14.64
11.0;2.86;17.68
12.0;3.08;20.94
13.0;3.45;24.57
14.0;3.67;28.42
15.0;4.05;32.65
16.0;4.28;37.11
17.0;4.73;42.03
18.0;4.94;47.16
19.0;5.46;52.8
20.0;5.69;58.67
21.0;6.2;65.05
22.0;6.48;71.72
23.0;7.18;79.08
24.0;7.67;86.94
25.0;8.34;95.47
26.0;8.58;104.23
27.0;8.93;113.35
28.0;9.1;122.63
29.0;9.37;132.19
30.0;9.52;141.89
31.0;9.73;151.81
32.0;9.84;161.84
33.0;10.02;172.04
