GRAND_ID: 4270
DAM_NAME: 27.676269
LONG: 27.676269
LAT: -31.78524
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.27
2.0;0.33;0.78
3.0;0.42;1.38
4.0;0.7;2.26
5.0;0.82;3.27
6.0;1.22;4.66
7.0;1.5;6.34
8.0;2.09;8.61
9.0;2.43;11.23
10.0;3.44;14.85
11.0;3.97;19.01
12.0;5.35;24.54
13.0;5.95;30.67
14.0;6.96;37.81
15.0;7.59;45.58
16.0;8.26;54.03
17.0;8.84;63.05
18.0;9.47;72.69
19.0;10.05;82.93
20.0;10.85;93.96
21.0;11.61;105.76
22.0;12.41;118.34
23.0;13.06;131.59
24.0;13.72;145.49
25.0;14.19;159.87
26.0;14.67;174.72
27.0;14.98;189.88
