GRAND_ID: 4335
DAM_NAME: 19.052083
LONG: 19.052083
LAT: -34.088674
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.04;0.29
3.0;0.07;0.46
4.0;0.08;0.65
5.0;0.1;0.86
6.0;0.12;1.09
7.0;0.14;1.34
8.0;0.15;1.59
9.0;0.17;1.86
10.0;0.17;2.15
11.0;0.2;2.45
12.0;0.21;2.77
13.0;0.22;3.1
14.0;0.23;3.44
15.0;0.24;3.79
16.0;0.25;4.15
17.0;0.26;4.51
18.0;0.27;4.89
19.0;0.28;5.28
20.0;0.29;5.67
21.0;0.3;6.08
22.0;0.3;6.48
23.0;0.3;6.89
24.0;0.31;7.31
25.0;0.31;7.73
26.0;0.32;8.15
27.0;0.33;8.59
28.0;0.33;9.02
29.0;0.33;9.46
30.0;0.33;9.9
31.0;0.34;10.35
32.0;0.35;10.81
33.0;0.35;11.27
34.0;0.35;11.72
35.0;0.36;12.19
36.0;0.36;12.65
