GRAND_ID: 5509
DAM_NAME: 118.945296
LONG: 118.945296
LAT: 29.132792
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.16;0.27
2.0;0.29;0.67
3.0;0.5;1.28
4.0;0.66;2.05
5.0;0.83;2.99
6.0;0.93;4.03
7.0;1.07;5.21
8.0;1.19;6.5
9.0;1.32;7.93
10.0;1.42;9.47
11.0;1.55;11.13
12.0;1.62;12.85
13.0;1.75;14.71
14.0;1.84;16.66
15.0;2.0;18.78
16.0;2.12;21.01
17.0;2.32;23.44
18.0;2.48;26.03
19.0;2.64;28.78
20.0;2.77;31.66
21.0;2.95;34.72
22.0;3.1;37.93
23.0;3.3;41.35
24.0;3.47;44.93
25.0;3.64;48.68
26.0;3.76;52.55
27.0;3.91;56.57
28.0;4.04;60.72
29.0;4.19;65.02
30.0;4.32;69.45
31.0;4.5;74.06
32.0;4.63;78.8
33.0;4.82;83.73
34.0;4.96;88.8
35.0;5.17;94.08
36.0;5.29;99.48
37.0;5.49;105.08
38.0;5.64;110.84
39.0;5.81;116.76
40.0;5.95;122.82
41.0;6.16;129.08
42.0;6.31;135.5
43.0;6.52;142.12
44.0;6.65;148.88
45.0;6.81;155.81
