GRAND_ID: 2822
DAM_NAME: -5.185864
LONG: -5.185864
LAT: 39.145415
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.2;0.45
3.0;0.38;0.94
4.0;1.04;2.09
5.0;1.35;3.54
6.0;1.92;5.56
7.0;2.36;8.02
8.0;3.64;11.77
9.0;4.66;16.54
10.0;7.96;24.61
11.0;9.94;34.65
12.0;13.15;47.9
13.0;14.65;62.65
14.0;17.25;80.01
15.0;18.77;98.88
16.0;21.05;120.03
17.0;22.1;142.23
18.0;23.99;166.32
19.0;24.91;191.34
20.0;26.86;218.3
21.0;27.88;246.28
22.0;29.7;276.09
23.0;30.8;306.99
24.0;32.61;339.71
25.0;33.55;373.36
26.0;34.97;408.44
27.0;35.71;444.25
28.0;37.07;481.42
29.0;37.61;519.14
30.0;38.6;557.85
31.0;39.01;596.96
32.0;39.62;636.68
33.0;39.88;676.66
34.0;40.25;717.02
