GRAND_ID: 6906
DAM_NAME: -52.731288
LONG: -52.731288
LAT: -27.347025
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.07;0.36
3.0;0.1;0.59
4.0;0.16;0.88
5.0;0.18;1.2
6.0;0.24;1.57
7.0;0.28;1.99
8.0;0.32;2.44
9.0;0.34;2.91
10.0;0.39;3.43
11.0;0.43;3.99
12.0;0.47;4.59
13.0;0.52;5.25
14.0;0.59;5.97
15.0;0.66;6.77
16.0;0.74;7.64
17.0;0.78;8.56
18.0;0.85;9.54
19.0;0.89;10.57
20.0;0.99;11.69
21.0;1.08;12.9
22.0;1.23;14.26
23.0;1.31;15.71
24.0;1.45;17.3
25.0;1.56;18.99
26.0;1.71;20.84
27.0;1.79;22.76
28.0;1.91;24.8
29.0;1.98;26.92
30.0;2.1;29.16
31.0;2.17;31.46
32.0;2.28;33.88
33.0;2.32;36.33
34.0;2.45;38.92
35.0;2.5;41.55
36.0;2.61;44.29
37.0;2.65;47.08
38.0;2.75;49.96
39.0;2.8;52.89
40.0;2.98;56.0
41.0;3.04;59.17
42.0;3.21;62.52
43.0;3.25;65.91
44.0;3.42;69.46
45.0;3.51;73.1
46.0;3.66;76.9
47.0;3.78;80.81
48.0;3.96;84.9
49.0;4.08;89.11
50.0;4.3;93.54
51.0;4.36;98.04
52.0;4.58;102.75
53.0;4.65;107.54
54.0;4.9;112.57
55.0;4.99;117.69
56.0;5.18;123.0
57.0;5.27;128.41
58.0;5.41;133.95
59.0;5.5;139.58
60.0;5.68;145.4
61.0;5.75;151.29
62.0;5.93;157.35
63.0;5.98;163.47
64.0;6.15;169.75
65.0;6.24;176.13
66.0;6.36;182.62
67.0;6.44;189.2
68.0;6.57;195.9
69.0;6.63;202.66
70.0;6.79;209.58
71.0;6.83;216.54
72.0;6.96;223.63
73.0;6.99;230.75
74.0;7.11;238.0
75.0;7.17;245.3
76.0;7.25;252.68
77.0;7.29;260.11
78.0;7.35;267.59
79.0;7.38;275.1
