GRAND_ID: 6075
DAM_NAME: 133.15917
LONG: 133.15917
LAT: 33.867108
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.04;0.28
3.0;0.05;0.44
4.0;0.07;0.63
5.0;0.1;0.84
6.0;0.13;1.08
7.0;0.16;1.35
8.0;0.18;1.64
9.0;0.2;1.95
10.0;0.24;2.3
11.0;0.26;2.67
12.0;0.29;3.07
13.0;0.3;3.48
14.0;0.33;3.92
15.0;0.36;4.39
16.0;0.39;4.9
17.0;0.42;5.43
18.0;0.44;5.98
19.0;0.45;6.54
20.0;0.48;7.13
21.0;0.49;7.74
22.0;0.51;8.37
23.0;0.53;9.01
24.0;0.55;9.68
25.0;0.57;10.36
26.0;0.59;11.06
27.0;0.6;11.78
28.0;0.62;12.51
29.0;0.64;13.26
30.0;0.67;14.03
31.0;0.68;14.83
32.0;0.7;15.64
33.0;0.72;16.47
34.0;0.75;17.33
35.0;0.76;18.21
36.0;0.78;19.11
37.0;0.81;20.03
38.0;0.83;20.97
39.0;0.86;21.94
40.0;0.87;22.92
41.0;0.89;23.92
42.0;0.9;24.93
43.0;0.93;25.98
44.0;0.95;27.03
45.0;0.96;28.11
46.0;0.99;29.21
47.0;1.01;30.34
48.0;1.03;31.48
49.0;1.05;32.64
50.0;1.06;33.81
51.0;1.07;35.0
52.0;1.1;36.21
