GRAND_ID: 2452
DAM_NAME: -53.236458
LONG: -53.236458
LAT: -29.259051
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.11
2.0;0.01;0.22
3.0;0.02;0.33
4.0;0.02;0.46
5.0;0.02;0.58
6.0;0.03;0.71
7.0;0.03;0.84
8.0;0.04;0.98
9.0;0.04;1.12
10.0;0.04;1.26
11.0;0.06;1.42
12.0;0.07;1.59
13.0;0.12;1.81
14.0;0.16;2.07
15.0;0.22;2.4
16.0;0.29;2.79
17.0;0.41;3.3
18.0;0.48;3.88
19.0;0.58;4.57
20.0;0.66;5.33
21.0;0.76;6.19
22.0;0.84;7.14
23.0;0.95;8.19
24.0;1.07;9.37
25.0;1.2;10.67
26.0;1.26;12.03
27.0;1.32;13.45
28.0;1.36;14.91
29.0;1.4;16.41
30.0;1.43;17.94
31.0;1.47;19.51
32.0;1.5;21.12
33.0;1.54;22.76
34.0;1.57;24.43
35.0;1.62;26.15
36.0;1.65;27.9
37.0;1.68;29.68
38.0;1.71;31.49
39.0;1.74;33.33
40.0;1.78;35.21
41.0;1.85;37.16
42.0;1.91;39.18
43.0;2.01;41.28
44.0;2.07;43.46
45.0;2.18;45.74
46.0;2.25;48.1
47.0;2.35;50.55
48.0;2.42;53.07
49.0;2.59;55.76
50.0;2.7;58.56
51.0;2.91;61.57
52.0;3.11;64.78
53.0;3.38;68.26
54.0;3.56;71.93
55.0;3.91;75.94
56.0;4.15;80.19
57.0;4.6;84.89
58.0;4.93;89.92
59.0;5.46;95.48
60.0;5.78;101.37
61.0;6.39;107.85
62.0;6.69;114.64
63.0;7.16;121.9
64.0;7.45;129.46
65.0;7.96;137.52
66.0;8.26;145.88
67.0;8.74;154.72
68.0;9.01;163.83
69.0;9.44;173.37
70.0;9.71;183.19
71.0;10.08;193.36
72.0;10.32;203.78
73.0;10.68;214.57
74.0;10.94;225.61
75.0;11.27;236.98
76.0;11.53;248.61
77.0;11.88;260.59
78.0;12.11;272.81
79.0;12.38;285.29
80.0;12.59;297.99
81.0;12.91;311.0
82.0;13.1;324.2
83.0;13.4;337.71
84.0;13.56;351.36
85.0;13.77;365.24
86.0;13.95;379.29
87.0;14.18;393.57
88.0;14.33;408.0
89.0;14.53;422.64
90.0;14.68;437.42
91.0;14.83;452.35
92.0;14.96;467.41
93.0;15.14;482.65
94.0;15.23;497.98
95.0;15.4;513.48
96.0;15.5;529.08
97.0;15.66;544.84
98.0;15.76;560.7
99.0;15.87;576.67
100.0;15.95;592.72
101.0;16.05;608.88
102.0;16.11;625.09
103.0;16.2;641.39
104.0;16.27;657.77
