GRAND_ID: 5349
DAM_NAME: 115.360006
LONG: 115.360006
LAT: 31.789813
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.15;0.26
2.0;0.38;0.74
3.0;0.62;1.47
4.0;0.95;2.53
5.0;1.21;3.84
6.0;1.52;5.47
7.0;1.87;7.45
8.0;2.97;10.52
9.0;4.46;15.08
10.0;6.39;21.58
11.0;7.94;29.63
12.0;10.14;39.88
13.0;12.2;52.19
14.0;14.97;67.27
15.0;17.16;84.54
16.0;19.71;104.35
17.0;21.82;126.29
18.0;24.12;150.52
19.0;25.78;176.4
20.0;27.77;204.28
21.0;29.3;233.7
22.0;30.83;264.63
23.0;32.0;296.74
24.0;33.2;330.05
25.0;34.03;364.19
26.0;34.9;399.19
27.0;35.47;434.77
28.0;35.93;470.81
29.0;36.22;507.13
