GRAND_ID: 6897
DAM_NAME: -47.939603
LONG: -47.939603
LAT: -16.785671
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.26;0.61
2.0;0.75;1.71
3.0;0.91;2.97
4.0;1.51;4.83
5.0;1.68;6.86
6.0;2.42;9.63
7.0;2.73;12.72
8.0;3.46;16.53
9.0;3.8;20.68
10.0;4.67;25.7
11.0;5.11;31.16
12.0;6.17;37.67
13.0;6.75;44.77
14.0;8.27;53.4
15.0;9.47;63.22
16.0;12.73;76.3
17.0;14.37;91.02
18.0;18.76;110.13
19.0;20.76;131.25
20.0;25.26;156.86
21.0;27.27;184.48
22.0;32.9;217.73
23.0;34.78;252.86
24.0;39.05;292.26
25.0;40.79;333.39
26.0;47.25;380.99
27.0;50.16;431.49
28.0;56.48;488.32
29.0;59.21;547.88
30.0;65.56;613.79
31.0;67.3;681.44
32.0;72.61;754.4
33.0;74.76;829.5
34.0;80.3;910.15
35.0;83.05;993.55
36.0;88.66;1082.56
37.0;90.76;1173.67
38.0;96.27;1270.29
39.0;98.03;1368.67
40.0;102.32;1471.34
41.0;104.04;1575.73
42.0;107.94;1684.02
43.0;109.5;1793.86
44.0;112.6;1906.81
45.0;113.5;2020.66
46.0;115.79;2136.8
47.0;116.58;2253.73
48.0;118.7;2372.78
49.0;119.22;2492.35
