GRAND_ID: 6603
DAM_NAME: 149.180538
LONG: 149.180538
LAT: -33.617805
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.05;0.29
3.0;0.08;0.47
4.0;0.11;0.68
5.0;0.17;0.95
6.0;0.19;1.25
7.0;0.27;1.62
8.0;0.3;2.02
9.0;0.37;2.48
10.0;0.4;2.98
11.0;0.47;3.55
12.0;0.49;4.14
13.0;0.59;4.83
14.0;0.63;5.56
15.0;0.77;6.43
16.0;0.88;7.41
17.0;1.24;8.75
18.0;1.38;10.23
19.0;1.79;12.12
20.0;1.92;14.14
21.0;2.4;16.64
22.0;2.56;19.3
23.0;3.1;22.5
24.0;3.29;25.89
25.0;3.75;29.74
26.0;3.88;33.73
