GRAND_ID: 6741
DAM_NAME: 151.249847
LONG: 151.249847
LAT: -32.360077
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.06;0.31
3.0;0.08;0.51
4.0;0.13;0.75
5.0;0.18;1.04
6.0;0.27;1.43
7.0;0.32;1.86
8.0;0.37;2.34
9.0;0.43;2.89
10.0;0.54;3.55
11.0;0.65;4.31
12.0;0.89;5.31
13.0;1.14;6.56
14.0;1.53;8.21
15.0;1.75;10.08
16.0;2.14;12.33
17.0;2.46;14.91
18.0;2.84;17.86
19.0;3.2;21.18
20.0;3.62;24.91
21.0;4.03;29.06
22.0;4.74;33.91
23.0;5.23;39.26
24.0;5.7;45.07
25.0;6.12;51.31
26.0;6.62;58.04
27.0;7.0;65.16
28.0;7.55;72.83
29.0;7.98;80.92
30.0;8.62;89.65
31.0;9.22;98.99
32.0;10.18;109.28
33.0;10.88;120.27
34.0;11.75;132.14
35.0;12.36;144.61
36.0;13.15;157.88
37.0;13.67;171.66
38.0;14.12;185.89
39.0;14.39;200.4
40.0;14.73;215.24
41.0;14.87;230.23
