GRAND_ID: 2446
DAM_NAME: -51.78948
LONG: -51.78948
LAT: -27.525972
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.1;0.31
3.0;0.13;0.54
4.0;0.23;0.87
5.0;0.26;1.23
6.0;0.37;1.71
7.0;0.44;2.25
8.0;0.6;2.94
9.0;0.66;3.71
10.0;0.76;4.57
11.0;0.83;5.5
12.0;0.94;6.54
13.0;1.0;7.64
14.0;1.15;8.9
15.0;1.21;10.21
16.0;1.36;11.67
17.0;1.38;13.15
18.0;1.53;14.78
19.0;1.57;16.45
20.0;1.67;18.23
21.0;1.7;20.03
22.0;1.87;22.01
23.0;1.91;24.02
24.0;2.01;26.14
25.0;2.06;28.3
26.0;2.14;30.55
27.0;2.2;32.85
28.0;2.32;35.28
29.0;2.37;37.76
30.0;2.47;40.33
31.0;2.5;42.93
32.0;2.58;45.61
33.0;2.62;48.34
34.0;2.71;51.14
35.0;2.74;53.98
36.0;2.86;56.94
37.0;2.89;59.93
38.0;2.98;63.02
39.0;3.01;66.13
40.0;3.16;69.4
41.0;3.22;72.72
42.0;3.32;76.14
43.0;3.37;79.61
44.0;3.48;83.2
45.0;3.52;86.82
46.0;3.6;90.52
47.0;3.64;94.26
48.0;3.71;98.08
49.0;3.75;101.93
50.0;3.86;105.89
51.0;3.96;109.95
52.0;4.14;114.19
53.0;4.21;118.5
54.0;4.54;123.14
55.0;4.73;127.98
56.0;5.07;133.15
57.0;5.27;138.52
58.0;5.87;144.49
59.0;6.19;150.78
60.0;6.66;157.54
61.0;6.96;164.61
62.0;7.51;172.22
63.0;7.76;180.08
64.0;8.45;188.63
65.0;8.72;197.45
66.0;9.55;207.1
67.0;9.92;217.12
68.0;11.03;228.25
69.0;11.48;239.84
70.0;12.41;252.35
71.0;12.79;265.25
72.0;13.72;279.07
73.0;13.96;293.13
74.0;14.85;308.08
75.0;15.2;323.38
76.0;16.04;339.53
77.0;16.4;356.03
78.0;17.11;373.25
79.0;17.66;391.01
80.0;18.37;409.48
81.0;18.77;428.36
82.0;19.6;448.06
83.0;20.1;468.27
84.0;20.98;489.35
85.0;21.43;510.88
86.0;22.53;533.5
87.0;23.14;556.74
88.0;24.23;581.08
89.0;24.8;605.98
90.0;26.12;632.2
91.0;26.85;659.15
92.0;28.18;687.44
93.0;28.69;716.23
94.0;30.09;746.43
95.0;30.66;777.19
96.0;32.1;809.4
97.0;32.81;842.31
98.0;34.04;876.46
99.0;34.85;911.41
100.0;36.16;947.67
101.0;36.76;984.54
102.0;38.05;1022.69
103.0;38.58;1061.37
104.0;39.77;1101.24
105.0;40.34;1141.68
106.0;41.53;1183.31
107.0;41.88;1225.29
108.0;43.15;1268.54
109.0;43.55;1312.19
110.0;44.9;1357.19
111.0;45.26;1402.55
112.0;46.43;1449.08
113.0;46.87;1496.05
114.0;48.06;1544.21
115.0;48.45;1592.77
116.0;49.58;1642.46
117.0;49.92;1692.47
118.0;51.15;1743.72
119.0;51.6;1795.42
120.0;52.53;1848.05
121.0;52.88;1901.04
122.0;53.9;1955.04
123.0;54.22;2009.36
124.0;55.34;2064.8
125.0;55.68;2120.58
126.0;56.62;2177.31
127.0;56.95;2234.36
128.0;58.0;2292.47
129.0;58.44;2351.01
130.0;59.56;2410.67
131.0;60.05;2470.83
132.0;61.0;2531.93
133.0;61.25;2593.28
134.0;62.2;2655.58
135.0;62.45;2718.14
136.0;63.3;2781.53
137.0;63.72;2845.36
138.0;64.71;2910.17
139.0;65.26;2975.54
140.0;66.62;3042.25
141.0;67.02;3109.38
142.0;68.37;3177.85
143.0;68.79;3246.75
144.0;70.09;3316.95
145.0;70.65;3387.7
146.0;72.53;3460.34
147.0;73.19;3533.63
148.0;74.73;3608.47
149.0;75.39;3683.96
150.0;77.06;3761.12
151.0;77.76;3838.98
152.0;79.77;3918.86
153.0;80.56;3999.53
