GRAND_ID: 7138
DAM_NAME: 31.701721
LONG: 31.701721
LAT: -26.744017
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.18;0.34
2.0;0.35;0.85
3.0;0.67;1.68
4.0;0.89;2.73
5.0;1.2;4.09
6.0;1.49;5.74
7.0;1.95;7.85
8.0;2.27;10.28
9.0;2.79;13.23
10.0;3.39;16.79
11.0;4.48;21.43
12.0;5.15;26.74
13.0;6.2;33.1
14.0;6.89;40.16
15.0;7.75;48.07
16.0;8.41;56.64
17.0;9.21;66.01
18.0;9.66;75.83
19.0;10.27;86.26
20.0;10.82;97.24
21.0;11.51;108.92
22.0;12.02;121.1
23.0;12.56;133.83
24.0;12.92;146.9
25.0;13.44;160.51
26.0;13.76;174.43
27.0;14.13;188.71
28.0;14.34;203.22
29.0;14.59;217.98
30.0;14.74;232.88
