GRAND_ID: 3856
DAM_NAME: 23.767244
LONG: 23.767244
LAT: 45.446494
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.03;0.26
3.0;0.08;0.44
4.0;0.12;0.67
5.0;0.17;0.94
6.0;0.23;1.27
7.0;0.33;1.71
8.0;0.38;2.2
9.0;0.51;2.81
10.0;0.57;3.49
11.0;0.65;4.25
12.0;0.73;5.09
13.0;0.98;6.18
14.0;1.11;7.39
15.0;1.24;8.74
16.0;1.33;10.18
17.0;1.45;11.74
18.0;1.53;13.37
19.0;1.64;15.12
20.0;1.71;16.94
21.0;1.8;18.85
22.0;1.87;20.82
23.0;1.99;22.92
24.0;2.03;25.06
25.0;2.24;27.41
26.0;2.43;29.95
27.0;2.81;32.87
28.0;3.07;36.05
29.0;3.54;39.7
30.0;3.8;43.61
31.0;4.12;47.84
32.0;4.34;52.29
33.0;4.7;57.1
34.0;4.85;62.05
35.0;5.14;67.3
36.0;5.32;72.73
37.0;5.48;78.32
38.0;5.62;84.05
39.0;5.88;90.04
40.0;5.96;96.11
41.0;6.13;102.35
42.0;6.22;108.68
43.0;6.3;115.09
44.0;6.37;121.57
45.0;6.48;128.16
46.0;6.52;134.78
47.0;6.58;141.47
48.0;6.61;148.19
49.0;6.69;154.99
50.0;6.73;161.82
51.0;6.79;168.72
52.0;6.82;175.65
53.0;6.87;182.63
54.0;6.9;189.65
55.0;6.95;196.71
56.0;6.98;203.79
57.0;7.01;210.91
58.0;7.03;218.05
59.0;7.07;225.23
60.0;7.09;232.43
61.0;7.12;239.66
62.0;7.14;246.91
63.0;7.16;254.18
64.0;7.18;261.47
65.0;7.2;268.78
66.0;7.21;276.1
