GRAND_ID: 2348
DAM_NAME: -66.485618
LONG: -66.485618
LAT: -43.698871
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.31;0.44
2.0;0.7;1.26
3.0;1.03;2.42
4.0;1.59;4.13
5.0;2.31;6.57
6.0;3.14;9.83
7.0;3.85;13.81
8.0;4.54;18.48
9.0;5.16;23.76
10.0;6.22;30.1
11.0;6.79;37.01
12.0;7.7;44.83
13.0;8.4;53.36
14.0;9.59;63.07
15.0;10.38;73.57
16.0;11.65;85.35
17.0;12.47;97.94
18.0;13.5;111.57
19.0;14.58;126.28
20.0;15.69;142.09
21.0;16.76;158.98
22.0;18.17;177.27
23.0;19.13;196.53
24.0;20.55;217.21
25.0;21.76;239.09
26.0;23.46;262.67
27.0;24.46;287.26
28.0;26.13;313.52
29.0;27.35;340.99
30.0;29.29;370.4
31.0;30.53;401.06
32.0;32.44;433.63
33.0;33.76;467.51
34.0;35.55;503.18
35.0;37.23;540.54
36.0;39.07;579.74
37.0;40.54;620.4
38.0;42.52;663.04
39.0;43.71;706.88
40.0;45.38;752.38
41.0;46.55;799.05
42.0;48.3;847.47
43.0;49.33;896.92
44.0;50.73;947.78
45.0;51.7;999.6
46.0;52.93;1052.66
47.0;53.75;1106.54
48.0;54.97;1161.64
49.0;55.75;1217.51
50.0;56.92;1274.55
51.0;57.68;1332.36
52.0;58.69;1391.18
53.0;59.35;1450.66
54.0;60.24;1511.02
55.0;60.97;1572.11
56.0;61.84;1634.08
57.0;62.59;1696.8
58.0;63.58;1760.5
59.0;64.24;1824.86
60.0;64.99;1889.98
61.0;65.64;1955.75
62.0;66.53;2022.4
63.0;67.14;2089.67
64.0;67.87;2157.66
65.0;68.39;2226.18
66.0;69.04;2295.34
67.0;69.52;2364.99
68.0;70.04;2435.16
69.0;70.34;2505.62
70.0;70.83;2576.58
71.0;71.09;2647.79
72.0;71.66;2719.58
73.0;72.0;2791.7
74.0;72.39;2864.21
75.0;72.7;2937.04
76.0;73.11;3010.27
77.0;73.38;3083.78
78.0;73.8;3157.7
79.0;74.09;3231.92
80.0;74.46;3306.51
81.0;74.61;3381.24
82.0;74.89;3456.25
83.0;75.15;3531.53
84.0;75.4;3607.05
85.0;75.58;3682.75
86.0;75.83;3758.71
87.0;76.0;3834.84
88.0;76.21;3911.17
89.0;76.32;3987.62
90.0;76.49;4064.24
91.0;76.59;4140.96
92.0;76.68;4217.76
93.0;76.81;4294.69
94.0;76.89;4371.71
95.0;76.94;4448.77
96.0;77.05;4525.95
97.0;77.14;4603.21
