GRAND_ID: 4250
DAM_NAME: 26.888316
LONG: 26.888316
LAT: -29.779664
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.19
2.0;0.12;0.46
3.0;0.19;0.79
4.0;0.25;1.18
5.0;0.33;1.65
6.0;0.42;2.21
7.0;0.52;2.87
8.0;0.87;3.88
9.0;1.21;5.23
10.0;1.67;7.04
11.0;2.16;9.34
12.0;2.77;12.25
13.0;3.44;15.83
14.0;4.45;20.42
15.0;5.26;25.82
16.0;5.97;31.92
17.0;6.47;38.53
18.0;6.88;45.55
19.0;7.21;52.9
20.0;7.43;60.47
21.0;7.58;68.19
22.0;7.67;76.0
23.0;7.73;83.87
24.0;7.78;91.79
