GRAND_ID: 2247
DAM_NAME: -70.205208
LONG: -70.205208
LAT: 19.031129
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.25;0.36
2.0;0.59;1.06
3.0;0.89;2.06
4.0;1.44;3.62
5.0;2.1;5.83
6.0;2.92;8.86
7.0;3.85;12.82
8.0;4.64;17.57
9.0;5.36;23.04
10.0;6.16;29.31
11.0;6.89;36.32
12.0;7.7;44.14
13.0;8.43;52.67
14.0;9.15;61.93
15.0;9.97;72.01
16.0;10.85;82.97
17.0;11.67;94.76
18.0;12.57;107.44
19.0;13.42;120.97
20.0;14.3;135.39
21.0;15.16;150.66
22.0;16.46;167.23
23.0;17.56;184.9
24.0;18.83;203.84
25.0;20.23;224.19
26.0;22.0;246.29
27.0;23.26;269.67
28.0;24.52;294.3
29.0;25.5;319.91
30.0;26.45;346.47
31.0;27.37;373.95
32.0;28.17;402.23
33.0;28.74;431.09
34.0;29.23;460.43
35.0;29.55;490.1
36.0;29.81;520.02
37.0;29.97;550.1
38.0;30.11;580.32
