GRAND_ID: 1743
DAM_NAME: -80.175809
LONG: -80.175809
LAT: 37.229911
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.02;0.24
3.0;0.03;0.37
4.0;0.04;0.52
5.0;0.05;0.67
6.0;0.06;0.83
7.0;0.07;1.01
8.0;0.08;1.19
9.0;0.1;1.39
10.0;0.11;1.6
11.0;0.13;1.83
12.0;0.14;2.07
13.0;0.15;2.33
14.0;0.16;2.59
15.0;0.17;2.87
16.0;0.18;3.15
17.0;0.19;3.44
18.0;0.2;3.75
19.0;0.21;4.06
20.0;0.22;4.38
21.0;0.23;4.72
22.0;0.23;5.05
23.0;0.25;5.41
24.0;0.25;5.76
25.0;0.27;6.14
26.0;0.28;6.52
27.0;0.29;6.92
28.0;0.3;7.32
29.0;0.31;7.74
30.0;0.32;8.17
31.0;0.34;8.61
32.0;0.35;9.06
33.0;0.36;9.53
34.0;0.37;10.0
