GRAND_ID: 4016
DAM_NAME: 20.841189
LONG: 20.841189
LAT: 39.687658
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.3;0.53
2.0;0.48;1.24
3.0;0.79;2.26
4.0;0.96;3.45
5.0;1.34;5.03
6.0;1.7;6.96
7.0;2.54;9.73
8.0;2.94;12.91
9.0;3.69;16.82
10.0;4.03;21.08
11.0;4.62;25.93
12.0;4.87;31.02
13.0;5.48;36.73
14.0;5.77;42.73
15.0;6.38;49.33
16.0;6.68;56.25
17.0;7.41;63.88
18.0;7.69;71.8
19.0;8.3;80.33
20.0;8.7;89.26
21.0;9.37;98.86
22.0;9.72;108.8
23.0;10.57;119.6
24.0;10.93;130.76
25.0;11.88;142.87
26.0;12.27;155.37
27.0;13.55;169.15
28.0;14.13;183.51
29.0;15.34;199.07
30.0;15.75;215.05
31.0;16.76;232.04
32.0;17.26;249.54
33.0;18.16;267.93
34.0;18.53;286.69
35.0;19.21;306.12
36.0;19.46;325.81
37.0;19.91;345.95
38.0;20.12;366.29
39.0;20.48;387.01
40.0;20.64;407.87
41.0;20.99;429.08
42.0;21.15;450.46
43.0;21.42;472.12
