GRAND_ID: 6377
DAM_NAME: 139.867327
LONG: 139.867327
LAT: 36.994849
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.1
2.0;0.0;0.21
3.0;0.01;0.33
4.0;0.01;0.45
5.0;0.02;0.57
6.0;0.03;0.7
7.0;0.03;0.83
8.0;0.03;0.97
9.0;0.04;1.12
10.0;0.05;1.26
11.0;0.05;1.41
12.0;0.05;1.57
13.0;0.06;1.73
14.0;0.06;1.89
15.0;0.06;2.05
16.0;0.06;2.22
17.0;0.07;2.39
18.0;0.08;2.57
19.0;0.08;2.76
20.0;0.08;2.94
21.0;0.09;3.13
22.0;0.09;3.33
23.0;0.1;3.53
24.0;0.1;3.73
25.0;0.1;3.93
26.0;0.1;4.14
27.0;0.11;4.35
28.0;0.11;4.56
29.0;0.11;4.78
30.0;0.12;5.0
31.0;0.12;5.22
32.0;0.13;5.45
33.0;0.13;5.69
34.0;0.14;5.92
35.0;0.14;6.17
36.0;0.14;6.41
37.0;0.15;6.66
38.0;0.15;6.92
39.0;0.16;7.18
40.0;0.16;7.44
41.0;0.16;7.71
42.0;0.17;7.98
43.0;0.17;8.26
44.0;0.18;8.54
45.0;0.19;8.83
46.0;0.19;9.12
47.0;0.19;9.41
48.0;0.2;9.71
