GRAND_ID: 4314
DAM_NAME: 20.751042
LONG: 20.751042
LAT: -33.513878
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.04;0.31
3.0;0.07;0.5
4.0;0.08;0.69
5.0;0.1;0.91
6.0;0.11;1.14
7.0;0.13;1.39
8.0;0.14;1.65
9.0;0.17;1.94
10.0;0.17;2.23
11.0;0.19;2.54
12.0;0.2;2.86
13.0;0.22;3.2
14.0;0.23;3.55
15.0;0.25;3.93
16.0;0.26;4.3
17.0;0.27;4.7
18.0;0.29;5.1
19.0;0.3;5.52
20.0;0.3;5.94
21.0;0.31;6.37
22.0;0.32;6.82
23.0;0.33;7.27
24.0;0.34;7.73
25.0;0.35;8.2
26.0;0.35;8.67
27.0;0.36;9.14
