GRAND_ID: 6688
DAM_NAME: 146.329766
LONG: 146.329766
LAT: -42.177184
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.2
2.0;0.13;0.49
3.0;0.16;0.81
4.0;0.25;1.22
5.0;0.29;1.66
6.0;0.36;2.19
7.0;0.39;2.74
8.0;0.51;3.42
9.0;0.64;4.22
10.0;0.88;5.26
11.0;0.97;6.4
12.0;1.18;7.73
13.0;1.3;9.2
14.0;1.62;10.97
15.0;1.71;12.84
16.0;1.9;14.9
17.0;1.95;17.01
18.0;2.06;19.23
19.0;2.1;21.49
20.0;2.17;23.82
21.0;2.21;26.19
22.0;2.27;28.62
23.0;2.3;31.08
24.0;2.35;33.59
25.0;2.36;36.11
26.0;2.41;38.68
27.0;2.42;41.26
28.0;2.44;43.87
29.0;2.45;46.48
30.0;2.47;49.11
31.0;2.48;51.75
32.0;2.5;54.41
