GRAND_ID: 2390
DAM_NAME: -51.377077
LONG: -51.377077
LAT: -20.37291
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.46;0.82
2.0;1.74;2.92
3.0;2.9;6.18
4.0;4.67;11.2
5.0;5.7;17.26
6.0;7.92;25.54
7.0;9.26;35.15
8.0;12.33;47.84
9.0;13.27;61.46
10.0;19.25;81.07
11.0;22.08;103.5
12.0;26.78;130.64
13.0;29.16;160.16
14.0;34.94;195.45
15.0;37.8;233.61
16.0;43.62;277.59
17.0;47.39;325.33
18.0;55.39;381.07
19.0;61.06;442.49
20.0;67.06;509.9
21.0;72.68;582.94
22.0;83.59;666.88
23.0;90.58;757.83
24.0;101.54;859.72
25.0;107.32;967.4
26.0;118.88;1086.64
27.0;127.16;1214.15
28.0;142.78;1357.29
29.0;156.24;1513.89
30.0;181.14;1695.39
31.0;197.89;1893.64
32.0;224.08;2118.08
33.0;241.83;2360.26
34.0;277.07;2637.68
35.0;291.02;2929.06
36.0;326.58;3256.0
37.0;342.57;3598.93
38.0;376.12;3975.4
39.0;392.19;4367.95
40.0;429.52;4797.82
41.0;452.4;5250.58
42.0;512.64;5763.58
43.0;542.57;6306.51
44.0;626.48;6933.35
45.0;677.52;7611.22
46.0;767.27;8378.85
47.0;807.44;9186.65
48.0;888.38;10075.39
49.0;929.53;11005.28
50.0;1007.92;12013.56
51.0;1048.04;13061.95
52.0;1124.97;14187.28
53.0;1173.05;15360.69
54.0;1245.81;16606.86
55.0;1286.99;17894.2
56.0;1370.69;19265.25
57.0;1411.38;20676.98
58.0;1484.68;22162.02
59.0;1528.21;23690.58
60.0;1605.18;25296.12
61.0;1645.9;26942.37
62.0;1724.36;28667.09
63.0;1762.54;30429.99
64.0;1831.52;32261.86
65.0;1863.91;34126.13
66.0;1925.86;36052.34
67.0;1953.33;38006.03
68.0;1999.2;40005.59
69.0;2020.51;42026.45
70.0;2058.9;44085.71
71.0;2072.26;46158.32
72.0;2098.04;48256.72
73.0;2108.24;50365.31
74.0;2126.49;52492.16
75.0;2133.75;54626.27
76.0;2144.4;56771.03
77.0;2149.11;58920.5
