GRAND_ID: 3830
DAM_NAME: 23.297774
LONG: 23.297774
LAT: 46.726154
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.22
3.0;0.02;0.35
4.0;0.05;0.5
5.0;0.06;0.67
6.0;0.1;0.87
7.0;0.11;1.08
8.0;0.14;1.32
9.0;0.16;1.58
10.0;0.21;1.89
11.0;0.25;2.24
12.0;0.32;2.66
13.0;0.37;3.12
14.0;0.45;3.67
15.0;0.49;4.26
16.0;0.54;4.9
17.0;0.56;5.56
18.0;0.62;6.27
19.0;0.64;7.02
20.0;0.7;7.81
21.0;0.72;8.64
22.0;0.79;9.53
23.0;0.81;10.44
24.0;0.87;11.42
25.0;0.9;12.42
26.0;0.96;13.48
27.0;0.98;14.56
28.0;1.03;15.7
29.0;1.05;16.85
30.0;1.1;18.05
31.0;1.12;19.28
32.0;1.16;20.54
33.0;1.19;21.83
34.0;1.23;23.16
35.0;1.25;24.52
36.0;1.31;25.93
37.0;1.33;27.35
38.0;1.37;28.82
39.0;1.4;30.33
40.0;1.44;31.87
41.0;1.47;33.44
42.0;1.5;35.04
43.0;1.52;36.66
