GRAND_ID: 6908
DAM_NAME: -48.385247
LONG: -48.385247
LAT: -12.239503
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;2.17;3.88
2.0;3.97;9.56
3.0;7.95;19.21
4.0;10.53;31.45
5.0;13.35;46.51
6.0;15.29;63.51
7.0;18.29;83.5
8.0;22.43;107.64
9.0;27.56;136.9
10.0;32.08;170.69
11.0;39.54;211.93
12.0;46.08;259.72
13.0;58.23;319.65
14.0;64.7;386.05
15.0;83.36;471.12
16.0;95.76;568.59
17.0;132.44;702.73
18.0;153.55;857.99
19.0;194.58;1054.28
20.0;213.08;1269.06
21.0;246.85;1517.62
22.0;262.35;1781.68
23.0;290.57;2073.95
24.0;304.17;2379.83
25.0;325.24;2706.78
26.0;333.29;3041.78
27.0;345.7;3389.18
28.0;350.24;3741.13
