GRAND_ID: 2047
DAM_NAME: -69.332849
LONG: -69.332849
LAT: 45.786217
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.17
2.0;0.15;0.43
3.0;0.26;0.82
4.0;0.69;1.63
5.0;1.05;2.8
6.0;1.8;4.72
7.0;2.21;7.05
8.0;2.97;10.14
9.0;3.34;13.6
10.0;3.83;17.55
11.0;4.08;21.75
12.0;4.51;26.38
13.0;4.77;31.28
14.0;5.22;36.61
15.0;5.5;42.23
16.0;5.93;48.28
17.0;6.32;54.72
18.0;7.02;61.86
19.0;7.38;69.36
20.0;7.98;77.46
21.0;8.27;85.85
22.0;8.75;94.72
23.0;9.02;103.86
24.0;9.42;113.4
25.0;9.65;123.17
26.0;10.0;133.29
27.0;10.21;143.61
28.0;10.67;154.4
