GRAND_ID: 2324
DAM_NAME: -64.422954
LONG: -64.422954
LAT: -32.181286
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.14;0.27
2.0;0.33;0.74
3.0;0.49;1.37
4.0;0.78;2.28
5.0;0.89;3.31
6.0;1.35;4.79
7.0;1.7;6.62
8.0;2.48;9.24
9.0;2.71;12.08
10.0;3.33;15.55
11.0;3.58;19.26
12.0;4.35;23.74
13.0;5.07;28.95
14.0;8.55;37.63
15.0;10.1;47.87
16.0;14.5;62.51
17.0;16.28;78.92
18.0;20.59;99.65
19.0;21.97;121.75
20.0;25.58;147.46
21.0;27.14;174.74
22.0;30.89;205.76
23.0;32.68;238.57
24.0;37.34;276.05
25.0;38.86;315.04
26.0;43.56;358.74
27.0;45.07;403.94
28.0;48.21;452.28
29.0;49.12;501.54
