GRAND_ID: 6788
DAM_NAME: 174.563542
LONG: 174.563542
LAT: -39.544453
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.05;0.34
3.0;0.08;0.54
4.0;0.11;0.79
5.0;0.16;1.08
6.0;0.21;1.42
7.0;0.27;1.82
8.0;0.36;2.31
9.0;0.51;2.95
10.0;0.76;3.84
11.0;1.15;5.12
12.0;1.47;6.72
13.0;1.84;8.69
14.0;2.08;10.9
15.0;2.38;13.42
16.0;2.67;16.22
17.0;2.93;19.28
18.0;3.13;22.54
19.0;3.31;25.98
20.0;3.47;29.58
21.0;3.6;33.31
22.0;3.71;37.15
23.0;3.85;41.13
24.0;3.92;45.18
25.0;4.0;49.31
