GRAND_ID: 5195
DAM_NAME: 119.954367
LONG: 119.954367
LAT: 40.242757
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.18;0.36
2.0;0.37;0.91
3.0;0.58;1.68
4.0;0.83;2.69
5.0;1.12;3.99
6.0;1.35;5.53
7.0;1.63;7.34
8.0;1.94;9.46
9.0;2.21;11.86
10.0;2.43;14.47
11.0;2.67;17.33
12.0;2.86;20.37
13.0;3.24;23.79
14.0;3.69;27.67
15.0;4.04;31.89
16.0;4.24;36.31
17.0;4.41;40.9
18.0;4.57;45.66
19.0;4.78;50.62
20.0;4.9;55.7
21.0;5.0;60.89
22.0;5.07;66.14
23.0;5.13;71.45
24.0;5.17;76.8
25.0;5.19;82.17
26.0;5.2;87.56
27.0;5.22;92.96
