GRAND_ID: 2389
DAM_NAME: -49.188073
LONG: -49.188073
LAT: -20.313631
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.41;0.6
2.0;0.68;1.47
3.0;1.14;2.8
4.0;1.46;4.45
5.0;2.42;7.06
6.0;2.88;10.14
7.0;3.88;14.21
8.0;4.63;19.03
9.0;6.5;25.73
10.0;7.77;33.69
11.0;9.58;43.46
12.0;10.48;54.13
13.0;12.48;66.81
14.0;13.31;80.31
15.0;15.25;95.75
16.0;17.81;113.75
17.0;21.29;135.24
18.0;22.87;158.3
19.0;25.93;184.43
20.0;28.05;212.67
21.0;32.39;245.25
22.0;34.59;280.03
23.0;38.87;319.09
24.0;41.06;360.34
25.0;45.45;405.98
26.0;47.26;453.44
27.0;51.46;505.09
28.0;53.5;558.78
29.0;63.71;622.68
30.0;73.3;696.17
31.0;97.55;793.91
32.0;116.12;910.22
33.0;169.37;1079.79
34.0;189.25;1269.23
35.0;225.54;1494.96
36.0;244.99;1740.15
37.0;292.03;2032.38
38.0;311.17;2343.74
39.0;342.63;2686.56
40.0;356.62;3043.37
41.0;384.67;3428.23
42.0;399.45;3827.88
43.0;425.8;4253.87
44.0;440.16;4694.23
45.0;463.84;5158.26
46.0;478.65;5637.1
47.0;503.09;6140.39
48.0;514.45;6655.03
49.0;534.53;7189.75
50.0;544.58;7734.52
51.0;558.76;8293.48
52.0;566.31;8859.98
53.0;574.71;9434.88
54.0;579.16;10014.23
55.0;583.82;10598.24
56.0;585.92;11184.35
