GRAND_ID: 467
DAM_NAME: -111.422917
LONG: -111.422917
LAT: 40.599261
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.06;0.3
3.0;0.1;0.5
4.0;0.12;0.73
5.0;0.16;0.99
6.0;0.18;1.27
7.0;0.21;1.58
8.0;0.23;1.91
9.0;0.27;2.28
10.0;0.29;2.67
11.0;0.35;3.12
12.0;0.41;3.64
13.0;0.57;4.31
14.0;0.66;5.08
15.0;0.79;5.98
16.0;0.88;6.96
17.0;0.98;8.04
18.0;1.04;9.18
19.0;1.13;10.42
20.0;1.18;11.7
21.0;1.27;13.07
22.0;1.32;14.5
23.0;1.42;16.02
24.0;1.48;17.6
25.0;1.57;19.27
26.0;1.63;21.0
27.0;1.77;22.87
28.0;1.85;24.82
29.0;1.98;26.9
30.0;2.04;29.04
31.0;2.14;31.28
32.0;2.2;33.58
33.0;2.32;36.0
34.0;2.38;38.48
35.0;2.49;41.08
36.0;2.56;43.73
37.0;2.66;46.49
38.0;2.72;49.32
39.0;2.84;52.27
40.0;2.91;55.28
41.0;3.04;58.42
42.0;3.15;61.66
43.0;3.25;65.01
44.0;3.4;68.51
45.0;3.56;72.18
46.0;3.75;76.02
47.0;3.91;80.04
48.0;4.07;84.21
49.0;4.27;88.58
50.0;4.45;93.13
51.0;4.67;97.9
52.0;4.79;102.79
53.0;4.99;107.88
54.0;5.15;113.14
55.0;5.31;118.56
56.0;5.45;124.11
57.0;5.64;129.86
58.0;5.83;135.79
59.0;6.02;141.91
60.0;6.18;148.2
61.0;6.45;154.75
62.0;6.65;161.5
63.0;7.0;168.6
64.0;7.23;175.93
65.0;7.68;183.71
66.0;8.02;191.82
67.0;8.37;200.29
68.0;8.72;209.11
69.0;9.13;218.34
70.0;9.46;227.9
71.0;9.75;237.76
72.0;10.05;247.91
73.0;10.35;258.36
74.0;10.57;269.03
75.0;10.92;280.05
76.0;11.12;291.27
77.0;11.4;302.77
78.0;11.58;314.45
79.0;11.8;326.36
80.0;11.93;338.39
81.0;12.06;350.55
82.0;12.18;362.84
83.0;12.27;375.21
