GRAND_ID: 450
DAM_NAME: -111.597917
LONG: -111.597917
LAT: 40.919468
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.13
2.0;0.08;0.32
3.0;0.12;0.55
4.0;0.19;0.84
5.0;0.23;1.17
6.0;0.28;1.56
7.0;0.32;1.98
8.0;0.37;2.46
9.0;0.42;2.98
10.0;0.5;3.58
11.0;0.54;4.23
12.0;0.65;4.98
13.0;0.75;5.83
14.0;0.88;6.82
15.0;0.98;7.9
16.0;1.08;9.09
17.0;1.18;10.37
18.0;1.28;11.75
19.0;1.36;13.22
20.0;1.51;14.83
21.0;1.63;16.57
22.0;1.79;18.47
23.0;1.91;20.48
24.0;2.07;22.65
25.0;2.15;24.91
26.0;2.25;27.26
27.0;2.32;29.69
